0,0,595,24,0,255,0
0,0,595,25,0,255,0
0,0,595,26,0,255,0
0,0,595,26,0,255,0
0,0,595,26,0,255,0
0,0,595,27,0,255,0
0,0,595,27,0,255,0
0,0,595,28,0,255,0
0,0,595,29,0,255,0
0,0,594,31,0,255,0
0,0,594,31,0,255,0
0,0,594,32,0,255,0
0,0,594,33,0,255,0
0,0,594,35,0,255,0
0,0,594,35,0,255,0
0,0,594,35,0,255,0
0,0,594,35,0,255,0
0,0,594,37,0,255,0
0,0,594,38,0,255,0
0,0,594,39,0,255,0
0,0,594,40,0,255,0
0,0,594,41,0,255,0
0,0,594,41,0,255,0
0,0,594,42,0,255,0
0,0,594,43,0,255,0
0,0,594,43,0,255,0
0,0,594,44,0,255,0
0,0,594,45,0,255,0
0,0,594,45,0,255,0
0,0,594,46,0,255,0
0,0,594,47,0,255,0
0,0,594,47,0,255,0
0,0,594,47,0,255,0
0,0,594,48,0,255,0
0,0,594,49,0,255,0
0,0,595,50,0,255,0
0,0,595,50,0,255,0
0,0,595,51,0,255,0
0,0,595,51,0,255,0
0,0,596,52,0,255,0
0,0,596,53,0,255,0
0,0,596,54,0,255,0
0,0,596,55,0,255,0
0,0,596,56,0,255,0
0,0,596,58,0,255,0
0,0,596,59,0,255,0
0,0,596,60,0,255,0
0,0,596,61,0,255,0
0,0,597,62,0,255,0
0,0,597,62,0,255,0
0,0,597,63,0,255,0
0,0,597,65,0,255,0
0,0,597,66,0,255,0
0,0,597,66,0,255,0
0,0,597,67,0,255,0
0,0,597,70,0,255,0
0,0,597,72,0,255,0
0,0,597,72,0,255,0
0,0,597,75,0,255,0
0,0,597,77,0,255,0
0,0,597,80,0,255,0
0,0,597,81,0,255,0
0,0,597,82,0,255,0
0,0,597,83,0,255,0
0,0,597,84,0,255,0
0,0,597,86,0,255,0
0,0,597,86,0,255,0
0,0,597,86,0,255,0
0,0,597,87,0,255,0
0,0,597,89,0,255,0
0,0,597,90,0,255,0
0,0,597,92,0,255,0
0,0,597,92,0,255,0
0,0,597,93,0,255,0
0,0,597,95,0,255,0
0,0,596,97,0,255,0
0,0,596,98,0,255,0
0,0,596,99,0,255,0
0,0,596,99,0,255,0
0,0,596,100,0,255,0
0,0,596,100,0,255,0
0,0,596,101,0,255,0
0,0,596,101,0,255,0
0,0,596,102,0,255,0
0,0,596,102,0,255,0
0,0,596,105,0,255,0
0,0,596,105,0,255,0
0,0,596,105,0,255,0
0,0,596,105,0,255,0
0,0,596,105,0,255,0
0,0,596,105,0,255,0
0,0,596,106,0,255,0
0,0,596,107,0,255,0
0,0,596,109,0,255,0
0,0,596,110,0,255,0
0,0,596,111,0,255,0
0,0,596,112,0,255,0
0,0,596,113,0,255,0
0,0,596,115,0,255,0
0,0,596,116,0,255,0
0,0,596,117,0,255,0
0,0,596,119,0,255,0
0,0,596,121,0,255,0
0,0,596,123,0,255,0
0,0,596,123,0,255,0
0,0,596,125,0,255,0
0,0,596,126,0,255,0
0,0,596,128,0,255,0
0,0,596,132,0,255,0
0,0,596,134,0,255,0
0,0,596,135,0,255,0
0,0,596,137,0,255,0
0,0,596,139,0,255,0
0,0,596,140,0,255,0
0,0,596,145,0,255,0
0,0,596,147,0,255,0
0,0,596,147,0,255,0
0,0,596,147,0,255,0
0,0,596,149,0,255,0
0,0,596,151,0,255,0
0,0,596,153,0,255,0
0,0,596,155,0,255,0
0,0,597,157,0,255,0
0,0,597,160,0,255,0
0,0,597,161,0,255,0
0,0,597,161,0,255,0
0,0,598,163,0,255,0
0,0,598,165,0,255,0
0,0,598,168,0,255,0
0,0,598,169,0,255,0
0,0,598,170,0,255,0
0,0,598,172,0,255,0
0,0,598,174,0,255,0
0,0,598,176,0,255,0
0,0,598,177,0,255,0
0,0,598,177,0,255,0
0,0,598,180,0,255,0
0,0,598,183,0,255,0
0,0,598,183,0,255,0
0,0,598,184,0,255,0
0,0,598,185,0,255,0
0,0,598,188,0,255,0
0,0,598,191,0,255,0
0,0,598,193,0,255,0
0,0,598,194,0,255,0
0,0,598,196,0,255,0
0,0,598,199,0,255,0
0,0,597,201,0,255,0
0,0,597,204,0,255,0
0,0,597,207,0,255,0
0,0,597,210,0,255,0
0,0,597,210,0,255,0
0,0,597,212,0,255,0
0,0,597,213,0,255,0
0,0,597,215,0,255,0
0,0,597,218,0,255,0
0,0,596,222,0,255,0
0,0,596,226,0,255,0
0,0,596,226,0,255,0
0,0,596,227,0,255,0
0,0,596,228,0,255,0
0,0,596,230,0,255,0
0,0,596,231,0,255,0
0,0,596,231,0,255,0
0,0,596,231,0,255,0
0,0,596,232,0,255,0
0,0,596,233,0,255,0
0,0,596,234,0,255,0
0,0,596,234,0,255,0
0,0,596,235,0,255,0
0,0,596,235,0,255,0
0,0,596,238,0,255,0
0,0,596,238,0,255,0
0,0,596,238,0,255,0
0,0,596,238,0,255,0
597,241,597,599,0,255,0
597,241,597,599,0,255,0
597,241,597,599,0,255,0
597,241,597,599,0,255,0
597,241,597,599,0,255,0
597,241,597,599,0,255,0
597,241,597,599,0,255,0
597,241,597,599,0,255,0
597,241,597,599,0,255,0
597,241,597,599,0,255,0
597,241,597,599,0,255,0
597,241,597,599,0,255,0
597,241,597,599,0,255,0
597,241,597,599,0,255,0
597,241,596,599,0,255,0
597,241,595,599,0,255,0
597,241,592,599,0,255,0
597,241,591,599,0,255,0
597,241,590,599,0,255,0
597,241,589,599,0,255,0
597,241,588,599,0,255,0
597,241,587,599,0,255,0
597,241,585,599,0,255,0
597,241,583,599,0,255,0
597,241,582,599,0,255,0
597,241,580,599,0,255,0
597,241,579,599,0,255,0
597,241,579,599,0,255,0
597,241,578,599,0,255,0
597,241,578,599,0,255,0
597,241,575,599,0,255,0
597,241,574,598,0,255,0
597,241,573,598,0,255,0
597,241,572,598,0,255,0
597,241,571,598,0,255,0
597,241,570,598,0,255,0
597,241,570,598,0,255,0
597,241,569,598,0,255,0
597,241,568,598,0,255,0
597,241,566,598,0,255,0
597,241,566,598,0,255,0
597,241,564,598,0,255,0
597,241,561,598,0,255,0
597,241,560,598,0,255,0
597,241,559,598,0,255,0
597,241,558,598,0,255,0
597,241,554,598,0,255,0
597,241,553,598,0,255,0
597,241,551,599,0,255,0
597,241,550,599,0,255,0
597,241,549,599,0,255,0
597,241,547,599,0,255,0
597,241,544,599,0,255,0
597,241,544,599,0,255,0
597,241,542,599,0,255,0
597,241,538,599,0,255,0
597,241,537,599,0,255,0
597,241,537,599,0,255,0
597,241,536,599,0,255,0
597,241,531,599,0,255,0
597,241,528,598,0,255,0
597,241,526,598,0,255,0
597,241,525,598,0,255,0
597,241,525,598,0,255,0
597,241,523,598,0,255,0
597,241,518,597,0,255,0
597,241,515,597,0,255,0
597,241,510,597,0,255,0
597,241,505,597,0,255,0
597,241,498,597,0,255,0
597,241,497,597,0,255,0
597,241,496,597,0,255,0
597,241,496,597,0,255,0
597,241,493,597,0,255,0
597,241,487,597,0,255,0
597,241,483,597,0,255,0
597,241,480,597,0,255,0
597,241,478,597,0,255,0
597,241,475,597,0,255,0
597,241,474,597,0,255,0
597,241,472,598,0,255,0
597,241,467,598,0,255,0
597,241,464,598,0,255,0
597,241,464,599,0,255,0
597,241,463,599,0,255,0
597,241,462,599,0,255,0
597,241,461,599,0,255,0
597,241,458,599,0,255,0
597,241,451,599,0,255,0
597,241,447,599,0,255,0
597,241,446,599,0,255,0
597,241,444,599,0,255,0
597,241,405,599,0,255,0
597,241,396,599,0,255,0
597,241,389,598,0,255,0
597,241,388,598,0,255,0
597,241,388,598,0,255,0
597,241,387,598,0,255,0
597,241,386,598,0,255,0
597,241,382,598,0,255,0
597,241,380,598,0,255,0
597,241,378,598,0,255,0
597,241,378,598,0,255,0
597,241,407,599,0,255,0
597,241,409,599,0,255,0
597,241,410,599,0,255,0
597,241,418,597,0,255,0
597,241,420,597,0,255,0
597,241,420,597,0,255,0
597,241,424,597,0,255,0
597,241,427,597,0,255,0
597,241,429,597,0,255,0
597,241,433,597,0,255,0
597,241,441,597,0,255,0
597,241,450,597,0,255,0
597,241,454,597,0,255,0
597,241,454,597,0,255,0
597,241,441,595,0,255,0
597,241,380,593,0,255,0
597,241,379,593,0,255,0
597,241,369,594,0,255,0
597,241,369,594,0,255,0
597,241,369,594,0,255,0
597,241,367,597,0,255,0
597,241,366,597,0,255,0
597,241,366,598,0,255,0
597,241,380,598,0,255,0
597,241,380,597,0,255,0
597,241,378,596,0,255,0
597,241,378,595,0,255,0
597,241,377,595,0,255,0
597,241,376,595,0,255,0
597,241,376,595,0,255,0
597,241,373,595,0,255,0
597,241,371,595,0,255,0
597,241,368,596,0,255,0
597,241,368,596,0,255,0
597,241,367,596,0,255,0
597,241,367,596,0,255,0
597,241,365,596,0,255,0
597,241,364,596,0,255,0
597,241,362,596,0,255,0
597,241,362,596,0,255,0
597,241,361,596,0,255,0
597,241,361,596,0,255,0
597,241,361,596,0,255,0
597,241,360,596,0,255,0
597,241,359,596,0,255,0
597,241,358,596,0,255,0
597,241,357,596,0,255,0
597,241,357,596,0,255,0
597,241,356,596,0,255,0
597,241,355,596,0,255,0
597,241,354,596,0,255,0
597,241,353,596,0,255,0
597,241,350,597,0,255,0
597,241,349,597,0,255,0
597,241,348,597,0,255,0
597,241,346,597,0,255,0
597,241,340,597,0,255,0
597,241,337,597,0,255,0
597,241,337,597,0,255,0
597,241,337,597,0,255,0
597,241,336,597,0,255,0
597,241,336,597,0,255,0
597,241,335,597,0,255,0
597,241,329,598,0,255,0
597,241,327,598,0,255,0
597,241,324,598,0,255,0
597,241,321,598,0,255,0
597,241,320,598,0,255,0
597,241,319,598,0,255,0
597,241,318,598,0,255,0
597,241,316,598,0,255,0
597,241,314,598,0,255,0
597,241,303,598,0,255,0
597,241,301,599,0,255,0
597,241,297,599,0,255,0
597,241,291,599,0,255,0
597,241,283,599,0,255,0
597,241,282,599,0,255,0
597,241,279,599,0,255,0
597,241,275,599,0,255,0
597,241,271,599,0,255,0
597,241,269,599,0,255,0
597,241,266,599,0,255,0
597,241,264,599,0,255,0
597,241,263,599,0,255,0
597,241,259,599,0,255,0
597,241,256,599,0,255,0
597,241,253,599,0,255,0
597,241,246,599,0,255,0
597,241,245,599,0,255,0
597,241,243,599,0,255,0
597,241,238,599,0,255,0
597,241,236,599,0,255,0
597,241,231,599,0,255,0
597,241,229,599,0,255,0
597,241,227,599,0,255,0
597,241,206,599,0,255,0
597,241,203,598,0,255,0
597,241,202,598,0,255,0
597,241,201,598,0,255,0
597,241,201,598,0,255,0
597,241,200,598,0,255,0
597,241,187,598,0,255,0
597,241,181,598,0,255,0
597,241,181,598,0,255,0
597,241,180,598,0,255,0
597,241,180,598,0,255,0
597,241,180,598,0,255,0
597,241,180,598,0,255,0
597,241,224,599,0,255,0
597,241,224,599,0,255,0
597,241,225,598,0,255,0
597,241,225,597,0,255,0
597,241,223,596,0,255,0
597,241,220,595,0,255,0
597,241,218,595,0,255,0
597,241,216,594,0,255,0
597,241,213,594,0,255,0
597,241,206,594,0,255,0
597,241,205,594,0,255,0
597,241,196,594,0,255,0
597,241,188,594,0,255,0
597,241,182,594,0,255,0
597,241,180,594,0,255,0
597,241,180,594,0,255,0
597,241,178,594,0,255,0
597,241,174,595,0,255,0
597,241,171,595,0,255,0
597,241,171,595,0,255,0
597,241,171,595,0,255,0
597,241,170,596,0,255,0
597,241,170,596,0,255,0
597,241,170,596,0,255,0
597,241,170,596,0,255,0
597,241,170,596,0,255,0
597,241,168,596,0,255,0
597,241,161,597,0,255,0
597,241,161,597,0,255,0
597,241,157,597,0,255,0
597,241,155,597,0,255,0
597,241,151,597,0,255,0
597,241,148,597,0,255,0
597,241,141,596,0,255,0
597,241,141,596,0,255,0
597,241,139,596,0,255,0
597,241,135,595,0,255,0
597,241,135,595,0,255,0
597,241,134,595,0,255,0
597,241,133,595,0,255,0
597,241,126,595,0,255,0
597,241,122,595,0,255,0
597,241,122,595,0,255,0
597,241,117,595,0,255,0
597,241,100,596,0,255,0
597,241,99,596,0,255,0
597,241,96,597,0,255,0
597,241,93,597,0,255,0
597,241,88,598,0,255,0
597,241,79,599,0,255,0
597,241,79,599,0,255,0
597,241,79,599,0,255,0
597,241,76,599,0,255,0
597,241,60,599,0,255,0
597,241,58,599,0,255,0
597,241,57,599,0,255,0
597,241,57,599,0,255,0
597,241,56,599,0,255,0
597,241,54,598,0,255,0
597,241,44,598,0,255,0
597,241,38,597,0,255,0
597,241,38,597,0,255,0
597,241,38,597,0,255,0
597,241,37,597,0,255,0
597,241,34,597,0,255,0
597,241,29,596,0,255,0
597,241,22,595,0,255,0
597,241,22,595,0,255,0
597,241,22,595,0,255,0
597,241,21,595,0,255,0
597,241,19,593,0,255,0
597,241,16,590,0,255,0
597,241,15,589,0,255,0
597,241,15,588,0,255,0
597,241,15,584,0,255,0
597,241,19,577,0,255,0
597,241,23,570,0,255,0
597,241,24,569,0,255,0
597,241,25,568,0,255,0
597,241,25,566,0,255,0
597,241,26,563,0,255,0
597,241,26,562,0,255,0
597,241,28,561,0,255,0
597,241,31,558,0,255,0
597,241,42,549,0,255,0
597,241,46,545,0,255,0
597,241,50,542,0,255,0
597,241,51,539,0,255,0
597,241,51,539,0,255,0
597,241,52,538,0,255,0
597,241,55,534,0,255,0
597,241,57,530,0,255,0
597,241,57,529,0,255,0
597,241,58,528,0,255,0
597,241,58,527,0,255,0
597,241,59,525,0,255,0
3,4,1,594,0,255,0
3,4,1,594,0,255,0
3,4,2,594,0,255,0
3,4,3,594,0,255,0
3,4,3,594,0,255,0
3,4,3,594,0,255,0
3,4,3,594,0,255,0
3,4,3,594,0,255,0
3,4,3,594,0,255,0
3,4,4,592,0,255,0
3,4,5,591,0,255,0
3,4,6,590,0,255,0
3,4,6,590,0,255,0
3,4,6,589,0,255,0
3,4,7,588,0,255,0
3,4,8,587,0,255,0
3,4,9,586,0,255,0
3,4,9,586,0,255,0
3,4,11,585,0,255,0
3,4,11,584,0,255,0
3,4,12,583,0,255,0
3,4,12,582,0,255,0
3,4,14,581,0,255,0
3,4,15,580,0,255,0
3,4,17,579,0,255,0
3,4,18,578,0,255,0
3,4,19,577,0,255,0
3,4,19,576,0,255,0
3,4,19,576,0,255,0
3,4,20,575,0,255,0
3,4,22,573,0,255,0
3,4,24,571,0,255,0
3,4,26,569,0,255,0
3,4,26,569,0,255,0
3,4,27,568,0,255,0
3,4,28,566,0,255,0
3,4,28,565,0,255,0
3,4,28,565,0,255,0
3,4,30,563,0,255,0
3,4,30,562,0,255,0
3,4,31,561,0,255,0
3,4,31,560,0,255,0
3,4,32,558,0,255,0
3,4,33,557,0,255,0
3,4,33,556,0,255,0
3,4,35,554,0,255,0
3,4,36,553,0,255,0
3,4,37,551,0,255,0
3,4,38,550,0,255,0
3,4,39,549,0,255,0
3,4,43,545,0,255,0
3,4,45,543,0,255,0
3,4,46,542,0,255,0
3,4,47,541,0,255,0
3,4,47,539,0,255,0
3,4,49,536,0,255,0
3,4,50,533,0,255,0
3,4,51,530,0,255,0
3,4,52,529,0,255,0
3,4,52,528,0,255,0
3,4,53,527,0,255,0
3,4,53,525,0,255,0
3,4,54,525,0,255,0
3,4,54,524,0,255,0
3,4,54,524,0,255,0
3,4,55,523,0,255,0
3,4,55,523,0,255,0
3,4,55,523,0,255,0
3,4,55,523,0,255,0
3,4,55,523,0,255,0
3,4,56,523,0,255,0
3,4,56,522,0,255,0
3,4,57,522,0,255,0
3,4,57,522,0,255,0
3,4,57,522,0,255,0
3,4,57,522,0,255,0
3,4,58,522,0,255,0
3,4,59,522,0,255,0
3,4,60,522,0,255,0
3,4,60,522,0,255,0
3,4,61,522,0,255,0
3,4,61,522,0,255,0
3,4,61,522,0,255,0
3,4,62,521,0,255,0
3,4,63,519,0,255,0
3,4,63,519,0,255,0
3,4,63,519,0,255,0
3,4,63,519,0,255,0
3,4,63,519,0,255,0
63,519,5,2,0,255,0
63,519,5,2,0,255,0
63,519,7,2,0,255,0
63,519,11,3,0,255,0
63,519,14,4,0,255,0
63,519,16,6,0,255,0
63,519,18,9,0,255,0
63,519,20,13,0,255,0
63,519,21,15,0,255,0
63,519,22,18,0,255,0
63,519,24,20,0,255,0
63,519,25,22,0,255,0
63,519,28,25,0,255,0
63,519,29,26,0,255,0
63,519,30,28,0,255,0
63,519,31,28,0,255,0
63,519,32,29,0,255,0
63,519,33,30,0,255,0
63,519,34,31,0,255,0
63,519,35,31,0,255,0
63,519,35,31,0,255,0
63,519,36,33,0,255,0
63,519,37,34,0,255,0
63,519,39,35,0,255,0
63,519,40,36,0,255,0
63,519,42,37,0,255,0
63,519,51,41,0,255,0
63,519,51,42,0,255,0
63,519,51,42,0,255,0
63,519,51,42,0,255,0
63,519,52,42,0,255,0
63,519,53,43,0,255,0
63,519,58,46,0,255,0
63,519,58,46,0,255,0
63,519,58,46,0,255,0
63,519,58,46,0,255,0
63,519,59,48,0,255,0
63,519,61,49,0,255,0
63,519,61,49,0,255,0
63,519,61,50,0,255,0
63,519,61,50,0,255,0
63,519,62,52,0,255,0
63,519,62,53,0,255,0
63,519,62,53,0,255,0
2,0,590,237,0,255,0
2,0,590,237,0,255,0
2,0,590,237,0,255,0
2,0,590,237,0,255,0
2,0,590,239,0,255,0
2,0,589,239,0,255,0
2,0,589,240,0,255,0
2,0,589,240,0,255,0
2,0,589,240,0,255,0
2,0,589,240,0,255,0
2,0,589,240,0,255,0
2,0,589,240,0,255,0
2,0,589,240,0,255,0
2,0,589,240,0,255,0
2,0,488,186,0,255,0
2,0,488,186,0,255,0
2,0,487,187,0,255,0
2,0,484,187,0,255,0
2,0,481,187,0,255,0
2,0,479,187,0,255,0
2,0,476,187,0,255,0
2,0,474,186,0,255,0
2,0,469,186,0,255,0
2,0,462,186,0,255,0
2,0,457,186,0,255,0
2,0,454,186,0,255,0
2,0,452,186,0,255,0
2,0,450,186,0,255,0
2,0,448,186,0,255,0
2,0,443,185,0,255,0
2,0,443,185,0,255,0
2,0,442,184,0,255,0
2,0,441,184,0,255,0
2,0,438,183,0,255,0
2,0,437,182,0,255,0
2,0,435,182,0,255,0
2,0,432,181,0,255,0
2,0,431,180,0,255,0
2,0,430,180,0,255,0
2,0,429,180,0,255,0
2,0,422,177,0,255,0
2,0,420,176,0,255,0
2,0,418,176,0,255,0
2,0,414,174,0,255,0
2,0,396,171,0,255,0
2,0,395,170,0,255,0
2,0,393,169,0,255,0
2,0,390,167,0,255,0
2,0,384,164,0,255,0
2,0,380,163,0,255,0
2,0,380,163,0,255,0
2,0,379,163,0,255,0
2,0,374,160,0,255,0
2,0,368,159,0,255,0
2,0,365,158,0,255,0
2,0,363,157,0,255,0
2,0,360,156,0,255,0
2,0,358,156,0,255,0
2,0,354,155,0,255,0
2,0,350,153,0,255,0
2,0,348,153,0,255,0
2,0,347,153,0,255,0
2,0,344,152,0,255,0
2,0,332,149,0,255,0
2,0,327,148,0,255,0
2,0,324,147,0,255,0
2,0,310,145,0,255,0
2,0,310,145,0,255,0
2,0,310,145,0,255,0
2,0,310,145,0,255,0
2,0,309,145,0,255,0
2,0,306,141,0,255,0
2,0,303,138,0,255,0
2,0,303,137,0,255,0
2,0,301,135,0,255,0
2,0,299,134,0,255,0
2,0,293,132,0,255,0
2,0,288,131,0,255,0
2,0,281,130,0,255,0
2,0,281,130,0,255,0
2,0,279,129,0,255,0
2,0,272,127,0,255,0
2,0,264,126,0,255,0
2,0,261,125,0,255,0
2,0,258,124,0,255,0
2,0,243,118,0,255,0
2,0,241,117,0,255,0
2,0,239,115,0,255,0
2,0,236,114,0,255,0
2,0,230,111,0,255,0
2,0,229,110,0,255,0
2,0,227,109,0,255,0
2,0,225,108,0,255,0
2,0,218,107,0,255,0
2,0,216,106,0,255,0
2,0,213,105,0,255,0
2,0,203,101,0,255,0
2,0,200,100,0,255,0
2,0,198,99,0,255,0
2,0,196,98,0,255,0
2,0,194,97,0,255,0
2,0,187,95,0,255,0
2,0,178,92,0,255,0
2,0,172,91,0,255,0
2,0,168,90,0,255,0
2,0,167,89,0,255,0
2,0,157,86,0,255,0
2,0,148,81,0,255,0
2,0,144,79,0,255,0
2,0,140,77,0,255,0
2,0,140,77,0,255,0
2,0,136,76,0,255,0
2,0,131,74,0,255,0
2,0,121,72,0,255,0
2,0,120,72,0,255,0
2,0,118,72,0,255,0
2,0,114,70,0,255,0
2,0,101,68,0,255,0
2,0,101,68,0,255,0
2,0,101,68,0,255,0
2,0,101,68,0,255,0
2,0,77,61,0,255,0
2,0,76,61,0,255,0
2,0,58,56,0,255,0
2,0,57,56,0,255,0
2,0,57,56,0,255,0
2,0,55,55,0,255,0
